1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04566516644444,-0.020616021,1.01961053390741,-0.18641759462963,0.999198773051546,-0.0204468173505155,0.981482684907216,-0.102750701731959,0.937756197836735,0.0619728352653061,0.77043934877551,-0.471624204489796,1.10640153883333,0.157806724583333,0.62087908375,-0.8964727965,1.18023489575,0.135780516666667,0.68833946275,-0.944609067416667,1.32485614683333,0.258869352333333,0.843259853166667,-0.986184558,1.1991749245,0.239442892,0.69382554425,-0.94493659475,1.0809863295,0.2237829955,0.602691086,-0.8686022745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.014008575,0.221572187,0.56989742,-0.808910433
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01226610940385,0.067646974875,0.985862542125,-0.122314895086538,0.991413214766355,0.0593107469906542,0.976592141953271,-0.0677843668130841,1.01781175168519,0.253456054833333,0.815383644851852,-0.447888969222222,1.05959843991667,0.689516513666667,0.511331452875,-0.60457436775,1.09795223892308,0.727847437538461,0.453385898153846,-0.683914695538462,1.15578820228571,0.771396864571429,0.455180999428571,-0.727461423285714,1.089021169,0.7680841606,0.3778518152,-0.6688925318,1.058979602,0.77537983,0.34771112,-0.631800071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062742517,0.793189124,0.336779898,-0.621974253
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03760240261386,-0.000294288108910892,1.01378359339604,-0.126108531554455,0.975946070697917,0.0318597017291667,0.902621609,-0.277254378260417,1.13590504218182,0.240347314068182,0.882961366840909,-0.658268366727273,1.0158928938,0.24915325644,0.84676930776,-0.4988862362,1.0285111631,0.2736244551,0.8634437201,-0.486771003,1.2219782236,0.3036668924,1.0289596172,-0.5846361464,1.3680590115,0.316882617,1.185239246,-0.605270363,1.3230954215,0.40236723,1.0789975935,-0.650469124,1.243973075,0.363309605,1.03367601,-0.589057764,0,0,0,0,0,0,0,0,0,0,0,0,1.250793243,0.339973288,1.028026165,-0.626150225
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989018691590909,-0.0141692756363636,0.944975674590909,-0.206280757886364,1.02019120040206,0.0548371788453608,0.934584665381443,-0.259371195092784,1.16355772972727,0.580227927163636,-0.135725804690909,-0.944881882781819,1.24110224369565,0.726181320652174,-0.303083751521739,-0.954140288608696,1.11668691127273,0.581465086909091,0.104689619909091,-0.940598719545454,1.10475603733333,0.456982399333333,0.347137947,-0.939184397333333,1.09379460066667,0.378375858666667,0.515036604666667,-0.887107564,0.996305713,0.278561928,0.54189384,-0.788276216,0.992249292,0.240486885,0.597409709,-0.754868436,0,0,0,0,0,0,0,0,0,0,0,0,0.999698384,0.233854458,0.625658935,-0.743814391
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03002285689109,0.0565616865346535,1.0066841969901,-0.104253383851485,1.04484225087368,0.2504678474,0.750203758231579,-0.4556929764,1.18292899659016,0.772172344836066,0.196137816016393,-0.842712855803279,1.00045655773913,0.377727924478261,0.616869099913044,-0.680501949173913,0.820850168588235,0.242134154705882,0.701072084411765,-0.339409748882353,1.054949232,0.212483305142857,1.00644445828571,-0.229222287142857,0.936576648,0.2041313605,0.894272223,-0.1882872295,0.92763557,0.1830058525,0.9022556995,-0.1093122205,0.91201235,0.184971016,0.8865343915,-0.106487298,0,0,0,0,0,0,0,0,0,0,0,0,0.919420954,0.226485095,0.879901965,-0.140754837
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00239040023164,-0.0823731040903955,0.976455888418079,-0.140710426423729,1.00246319093137,-0.115951872343137,0.924086835931373,-0.295506647245098,1.15812230556,0.5798853634,0.06878072304,-0.96544553244,1.28620814519231,0.6866829305,-0.142738896269231,-1.06653581126923,1.07210248063636,0.502501243818182,0.302210884909091,-0.891737608363636,1.00308723385714,0.420860822285714,0.456725056714286,-0.787118172714286,0.9192864255,0.35661576675,0.548771912,-0.6451263355,0.900976139,0.363309605,0.563264993,-0.602076972,0.882953867,0.36306396,0.553684821,-0.584144855,0,0,0,0,0,0,0,0,0,0,0,0,0.868337276,0.371415905,0.544841585,-0.564984511
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03784122917778,-0.00486923847777778,1.01248499651111,-0.143175809166667,0.977353130385417,-0.0477268618333334,0.917938625635416,-0.2460471721875,1.10052053557143,0.211315236102041,0.650569387469388,-0.832592658183674,1.07879051604167,0.02286549625,1.00777065116667,-0.106988824125,0.926484917272727,-0.0866235145454546,0.880683563818182,0.263063934272727,1.04162429516667,-0.0807764086666666,0.971773359,0.3657660595,0.992995252333333,-0.0452806426666667,0.93525407,0.329164889,0.9502704865,-0.0782380725,0.870444615,0.3730126,0.995603906,-0.078360895,0.913064099,0.389102376,0,0,0,0,0,0,0,0,0,0,0,0,1.015111196,-0.065587332,0.938611225,0.380996077
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01108295601075,0.0478427510537635,0.993490528892473,-0.109069216505376,1.00162596866316,-0.00209703635789474,0.969681494147368,-0.183696245463158,1.00084153347917,0.162412576416667,0.665202732770833,-0.6887386364375,1.13766067829167,0.054952931875,0.721368539125,-0.815440507125,1.1498781518,0.058881212,1.0813312251,-0.3670679803,0.943680667125,0.037553046625,0.9382427565,0.022660791875,1.26057604525,0.064359105,1.1946965955,0.39014636925,1.02115759,-0.12552482,0.9268202435,0.4022444075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96828852,-0.160897763,0.841335631,0.451496318
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974015791173913,0.0278380364130435,0.957782249130435,-0.106129510130435,1.00450331464865,-0.000688249855855848,0.983595322369369,-0.134700008774775,0.997010919222222,0.0654690586851852,0.78446416225926,-0.577030235629629,1.0249587894,0.26906036288,0.58513726288,-0.78900332604,1.08221926366667,0.335346966,0.6045538975,-0.810568539166667,1.153132385,0.1864940176,0.6774901224,-0.9120323884,1.290307557,0.15518650625,0.9457349425,-0.86338230875,1.301438802,0.067798141,1.126038695,-0.6485039605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.180183184,0.112996902,0.837896594,-0.823403513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01731463050575,0.132371833298851,0.981562470908046,-0.158509072781609,1.030535646315,0.236292489455,0.73898745816,-0.472697975835,1.03483051083505,0.302939072783505,0.75863162272165,0.0736252563814432,1.07624957266667,0.020312538452381,0.138777975952381,1.04168288128571,1.05649089647826,-0.0606851037391304,-0.0741849226956522,1.05081778934783,1.06321506866667,-0.113597368888889,-0.169986644222222,1.04208254266667,1.1104615075,-0.125033528833333,-0.188450993166667,1.08309168433333,1.0532381115,-0.1157604135,-0.248900242,1.01678788575,1.039637118,-0.132157246,-0.196516352,1.012304857,1.014505019,-0.140263546,-0.208798624,0.982827404,0,0,0,0,0,0,0,0,0,0,0,0,1.044452432,-0.093836558,-0.253506094,1.00886582
